,Unnamed: 0,Date,Age,WL,FG,FGA,FG%,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,GmSc
179,179,1987-04-17,24.0,L,5.0,15.0,0.333,0.0,0.0,7.0,7.0,4.0,8.0,0.0,2.0,1.0,17.0,15.3
180,180,1992-11-06,29.0,W,12.0,26.0,0.462,0.0,2.0,5.0,6.0,6.0,2.0,3.0,3.0,2.0,29.0,22.3
181,181,1992-11-07,29.0,L,13.0,29.0,0.448,1.0,4.0,8.0,9.0,4.0,11.0,4.0,0.0,6.0,35.0,24.8
182,182,1992-11-09,29.0,W,10.0,20.0,0.5,0.0,1.0,4.0,5.0,2.0,12.0,2.0,0.0,4.0,24.0,20.2
183,183,1992-11-11,29.0,W,13.0,24.0,0.542,3.0,3.0,8.0,10.0,10.0,4.0,0.0,1.0,5.0,37.0,26.5
184,184,1992-11-13,29.0,W,14.0,31.0,0.452,0.0,2.0,6.0,8.0,6.0,4.0,3.0,2.0,5.0,34.0,21.5
185,185,1992-11-14,29.0,W,7.0,13.0,0.5379999999999999,2.0,5.0,2.0,2.0,4.0,7.0,3.0,1.0,2.0,18.0,19.1
186,186,1992-11-17,29.0,W,14.0,21.0,0.667,2.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,3.0,32.0,28.6
187,187,1992-11-19,29.0,W,14.0,22.0,0.636,2.0,4.0,5.0,5.0,6.0,2.0,2.0,0.0,2.0,35.0,28.4
188,188,1992-11-20,29.0,L,21.0,39.0,0.5379999999999999,1.0,2.0,11.0,14.0,13.0,7.0,1.0,3.0,5.0,54.0,41.2
189,189,1992-11-22,29.0,W,16.0,27.0,0.593,0.0,2.0,8.0,8.0,3.0,7.0,3.0,4.0,1.0,40.0,37.7
190,190,1992-11-24,29.0,W,18.0,30.0,0.6,1.0,3.0,12.0,14.0,5.0,7.0,1.0,1.0,3.0,49.0,39.5
191,191,1992-11-28,29.0,L,4.0,20.0,0.2,0.0,1.0,9.0,9.0,6.0,4.0,1.0,0.0,0.0,17.0,10.6
192,192,1992-12-04,29.0,W,15.0,25.0,0.6,1.0,1.0,7.0,9.0,13.0,2.0,1.0,0.0,1.0,38.0,32.2
193,193,1992-12-05,29.0,W,8.0,20.0,0.4,0.0,1.0,8.0,9.0,3.0,5.0,2.0,0.0,2.0,24.0,16.4
194,194,1992-12-08,29.0,L,14.0,28.0,0.5,2.0,4.0,2.0,2.0,12.0,8.0,1.0,0.0,2.0,32.0,25.4
195,195,1992-12-09,29.0,W,10.0,22.0,0.455,1.0,3.0,7.0,7.0,11.0,10.0,4.0,2.0,3.0,28.0,29.3
196,196,1992-12-11,29.0,L,11.0,23.0,0.478,1.0,3.0,3.0,3.0,11.0,4.0,0.0,1.0,4.0,26.0,17.1
197,197,1992-12-12,29.0,W,13.0,26.0,0.5,3.0,6.0,9.0,12.0,6.0,3.0,1.0,1.0,2.0,38.0,26.6
198,198,1992-12-15,29.0,W,11.0,21.0,0.524,3.0,3.0,0.0,0.0,4.0,6.0,3.0,2.0,5.0,25.0,19.5
199,199,1992-12-17,29.0,W,12.0,29.0,0.414,0.0,1.0,4.0,4.0,7.0,8.0,4.0,2.0,1.0,28.0,23.8
200,200,1992-12-19,29.0,L,11.0,26.0,0.423,1.0,4.0,0.0,0.0,10.0,10.0,4.0,1.0,1.0,23.0,22.9
201,201,1992-12-21,29.0,W,6.0,19.0,0.316,1.0,3.0,5.0,6.0,8.0,3.0,5.0,2.0,2.0,18.0,16.0
202,202,1992-12-23,29.0,W,22.0,37.0,0.595,6.0,8.0,7.0,8.0,2.0,10.0,3.0,1.0,1.0,57.0,48.6
203,203,1992-12-25,29.0,W,15.0,34.0,0.441,0.0,4.0,12.0,16.0,8.0,5.0,3.0,1.0,4.0,42.0,27.4
204,204,1992-12-26,29.0,W,8.0,22.0,0.364,1.0,3.0,0.0,0.0,9.0,8.0,1.0,0.0,2.0,17.0,11.3
205,205,1992-12-29,29.0,W,9.0,25.0,0.36,1.0,3.0,9.0,10.0,12.0,11.0,0.0,1.0,3.0,28.0,23.9
206,206,1992-12-30,29.0,W,9.0,18.0,0.5,0.0,1.0,21.0,24.0,6.0,8.0,3.0,2.0,1.0,39.0,39.2
207,207,1993-01-02,29.0,W,14.0,27.0,0.519,2.0,4.0,9.0,11.0,8.0,5.0,1.0,0.0,2.0,39.0,29.8
208,208,1993-01-05,29.0,L,15.0,31.0,0.484,1.0,6.0,5.0,6.0,4.0,5.0,2.0,1.0,1.0,36.0,24.7
209,209,1993-01-06,29.0,L,10.0,22.0,0.455,0.0,1.0,3.0,5.0,8.0,3.0,1.0,0.0,2.0,23.0,14.7
210,210,1993-01-08,29.0,W,15.0,26.0,0.5770000000000001,2.0,5.0,3.0,3.0,8.0,7.0,4.0,0.0,2.0,35.0,32.5
211,211,1993-01-09,29.0,L,13.0,36.0,0.361,0.0,4.0,4.0,4.0,11.0,6.0,2.0,0.0,3.0,30.0,15.3
212,212,1993-01-12,29.0,W,9.0,22.0,0.409,0.0,1.0,5.0,6.0,8.0,4.0,3.0,3.0,3.0,23.0,18.9
213,213,1993-01-15,29.0,W,10.0,19.0,0.526,1.0,2.0,5.0,5.0,12.0,10.0,5.0,2.0,2.0,26.0,32.1
214,214,1993-01-16,29.0,L,27.0,49.0,0.551,1.0,5.0,9.0,11.0,6.0,1.0,5.0,0.0,2.0,64.0,44.8
215,215,1993-01-18,29.0,W,10.0,22.0,0.455,0.0,1.0,9.0,10.0,8.0,3.0,4.0,1.0,2.0,29.0,25.6
216,216,1993-01-21,29.0,W,12.0,24.0,0.5,2.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,30.0,22.3
217,217,1993-01-22,29.0,L,10.0,26.0,0.385,0.0,2.0,8.0,11.0,6.0,2.0,3.0,1.0,1.0,28.0,17.7
218,218,1993-01-24,29.0,L,16.0,35.0,0.457,0.0,2.0,10.0,11.0,11.0,3.0,4.0,2.0,4.0,42.0,31.1
219,219,1993-01-26,29.0,W,7.0,15.0,0.467,1.0,4.0,0.0,0.0,10.0,4.0,3.0,0.0,3.0,15.0,12.7
220,220,1993-01-28,29.0,L,12.0,27.0,0.444,1.0,1.0,1.0,2.0,6.0,4.0,5.0,0.0,3.0,26.0,17.3
221,221,1993-01-30,29.0,L,14.0,31.0,0.452,0.0,2.0,11.0,15.0,7.0,5.0,4.0,1.0,3.0,39.0,29.0
222,222,1993-02-01,29.0,W,13.0,28.0,0.464,1.0,3.0,10.0,14.0,7.0,2.0,1.0,1.0,4.0,37.0,23.4
223,223,1993-02-03,29.0,W,14.0,26.0,0.5379999999999999,2.0,2.0,6.0,7.0,3.0,2.0,2.0,2.0,3.0,36.0,23.7
224,224,1993-02-04,29.0,W,13.0,34.0,0.382,0.0,3.0,7.0,7.0,6.0,4.0,2.0,1.0,3.0,33.0,17.5
225,225,1993-02-07,29.0,W,13.0,28.0,0.464,4.0,7.0,4.0,6.0,11.0,5.0,2.0,2.0,1.0,34.0,28.8
226,226,1993-02-10,29.0,W,16.0,27.0,0.593,1.0,3.0,7.0,9.0,9.0,8.0,6.0,0.0,3.0,40.0,37.6
227,227,1993-02-13,29.0,L,12.0,22.0,0.545,0.0,3.0,1.0,2.0,6.0,5.0,3.0,1.0,3.0,25.0,19.6
228,228,1993-02-15,29.0,W,12.0,21.0,0.5710000000000001,0.0,2.0,8.0,10.0,8.0,6.0,3.0,1.0,3.0,32.0,28.6
229,229,1993-02-17,30.0,W,10.0,25.0,0.4,2.0,6.0,5.0,7.0,8.0,6.0,3.0,0.0,3.0,27.0,20.1
230,230,1993-02-23,30.0,W,15.0,26.0,0.5770000000000001,0.0,1.0,4.0,6.0,3.0,4.0,3.0,1.0,2.0,34.0,25.6
231,231,1993-02-25,30.0,W,13.0,29.0,0.448,1.0,3.0,9.0,10.0,4.0,4.0,4.0,0.0,2.0,36.0,25.3
232,232,1993-02-27,30.0,W,13.0,27.0,0.481,3.0,4.0,5.0,5.0,9.0,8.0,2.0,0.0,2.0,34.0,29.0
233,233,1993-03-02,30.0,W,8.0,17.0,0.471,1.0,3.0,7.0,9.0,9.0,8.0,1.0,0.0,6.0,24.0,17.4
234,234,1993-03-09,30.0,W,15.0,28.0,0.536,0.0,3.0,8.0,9.0,4.0,9.0,6.0,1.0,2.0,38.0,35.8
235,235,1993-03-11,30.0,L,11.0,25.0,0.44,1.0,2.0,6.0,6.0,5.0,8.0,0.0,0.0,1.0,29.0,20.0
236,236,1993-03-12,30.0,W,21.0,35.0,0.6,2.0,4.0,8.0,9.0,9.0,5.0,2.0,1.0,0.0,52.0,44.4
237,237,1993-03-14,30.0,L,11.0,25.0,0.44,1.0,3.0,5.0,6.0,5.0,6.0,1.0,0.0,0.0,28.0,20.8
238,238,1993-03-15,30.0,W,10.0,22.0,0.455,0.0,1.0,3.0,4.0,9.0,4.0,4.0,0.0,7.0,23.0,13.7
239,239,1993-03-19,30.0,W,9.0,27.0,0.333,0.0,0.0,7.0,7.0,3.0,5.0,2.0,1.0,0.0,25.0,15.6
240,240,1993-03-20,30.0,W,16.0,27.0,0.593,2.0,2.0,13.0,15.0,8.0,4.0,2.0,0.0,1.0,47.0,39.1
241,241,1993-03-23,30.0,W,12.0,21.0,0.5710000000000001,4.0,6.0,6.0,6.0,5.0,7.0,5.0,1.0,3.0,34.0,33.2
242,242,1993-03-24,30.0,W,20.0,29.0,0.69,2.0,4.0,1.0,2.0,2.0,4.0,3.0,0.0,5.0,43.0,30.9
243,243,1993-03-26,30.0,W,5.0,14.0,0.35700000000000004,0.0,0.0,8.0,8.0,7.0,6.0,2.0,0.0,1.0,18.0,17.1
244,244,1993-03-30,30.0,L,19.0,31.0,0.613,0.0,6.0,6.0,7.0,3.0,5.0,4.0,0.0,3.0,44.0,34.5
245,245,1993-04-02,30.0,W,16.0,24.0,0.667,0.0,0.0,8.0,9.0,7.0,7.0,9.0,1.0,5.0,40.0,40.1
246,246,1993-04-04,30.0,W,14.0,23.0,0.609,1.0,1.0,3.0,6.0,5.0,2.0,2.0,0.0,4.0,32.0,20.8
247,247,1993-04-06,30.0,L,13.0,30.0,0.433,1.0,6.0,3.0,4.0,5.0,6.0,4.0,0.0,5.0,30.0,17.3
248,248,1993-04-09,30.0,W,12.0,23.0,0.522,1.0,3.0,5.0,5.0,12.0,4.0,4.0,2.0,7.0,30.0,23.1
249,249,1993-04-10,30.0,W,11.0,25.0,0.44,0.0,1.0,3.0,4.0,6.0,5.0,5.0,0.0,3.0,25.0,18.4
250,250,1993-04-12,30.0,W,9.0,21.0,0.429,0.0,4.0,5.0,5.0,6.0,4.0,2.0,0.0,3.0,23.0,14.3
251,251,1993-04-14,30.0,W,12.0,19.0,0.632,3.0,4.0,7.0,7.0,4.0,4.0,2.0,0.0,1.0,34.0,29.7
252,252,1993-04-16,30.0,W,15.0,25.0,0.6,0.0,3.0,17.0,21.0,7.0,5.0,5.0,0.0,1.0,47.0,43.5
253,253,1993-04-18,30.0,L,13.0,26.0,0.5,0.0,3.0,6.0,7.0,1.0,9.0,0.0,1.0,3.0,32.0,22.1
254,254,1993-04-20,30.0,W,12.0,22.0,0.545,3.0,6.0,1.0,1.0,3.0,4.0,8.0,0.0,1.0,28.0,28.1
255,255,1993-04-22,30.0,W,15.0,27.0,0.556,0.0,1.0,6.0,11.0,7.0,4.0,4.0,0.0,2.0,36.0,26.8
256,256,1993-04-23,30.0,L,15.0,27.0,0.556,1.0,2.0,7.0,8.0,4.0,3.0,0.0,0.0,2.0,38.0,25.2
257,257,1993-04-25,30.0,L,10.0,28.0,0.35700000000000004,0.0,2.0,1.0,3.0,6.0,7.0,1.0,1.0,4.0,21.0,10.6
258,258,1984-10-26,21.0,W,5.0,16.0,0.313,0.0,0.0,6.0,7.0,6.0,7.0,2.0,4.0,5.0,16.0,12.5
259,259,1984-10-27,21.0,L,8.0,13.0,0.615,0.0,0.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,21.0,19.4
260,260,1984-10-29,21.0,W,13.0,24.0,0.542,0.0,0.0,11.0,13.0,4.0,5.0,6.0,2.0,3.0,37.0,32.9
261,261,1984-10-30,21.0,W,8.0,21.0,0.381,0.0,0.0,9.0,9.0,4.0,5.0,3.0,1.0,6.0,25.0,14.7
262,262,1984-11-01,21.0,L,7.0,15.0,0.467,0.0,0.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,17.0,13.2
263,263,1984-11-07,21.0,W,9.0,19.0,0.474,0.0,0.0,7.0,9.0,4.0,3.0,3.0,1.0,5.0,25.0,14.9
264,264,1984-11-08,21.0,W,15.0,22.0,0.682,0.0,0.0,3.0,4.0,8.0,5.0,3.0,2.0,5.0,33.0,29.3
265,265,1984-11-10,21.0,W,9.0,22.0,0.409,0.0,0.0,9.0,12.0,9.0,4.0,2.0,5.0,3.0,27.0,21.2
266,266,1984-11-13,21.0,W,18.0,27.0,0.667,1.0,1.0,8.0,11.0,10.0,4.0,3.0,2.0,4.0,45.0,37.5
267,267,1984-11-15,21.0,L,12.0,24.0,0.5,0.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,27.0,17.1
268,268,1984-11-17,21.0,L,4.0,17.0,0.235,0.0,0.0,8.0,8.0,5.0,7.0,5.0,2.0,4.0,16.0,12.5
269,269,1984-11-19,21.0,L,11.0,26.0,0.423,0.0,3.0,12.0,16.0,5.0,2.0,2.0,1.0,3.0,34.0,20.8
270,270,1984-11-21,21.0,L,11.0,22.0,0.5,0.0,0.0,13.0,14.0,13.0,2.0,2.0,2.0,6.0,35.0,26.7
271,271,1984-11-23,21.0,W,9.0,13.0,0.6920000000000001,0.0,0.0,5.0,6.0,4.0,3.0,4.0,1.0,4.0,23.0,19.5
272,272,1984-11-24,21.0,L,10.0,24.0,0.417,0.0,1.0,10.0,10.0,6.0,8.0,3.0,1.0,4.0,30.0,23.9
273,273,1984-11-27,21.0,L,6.0,10.0,0.6,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,13.0,11.1
274,274,1984-11-29,21.0,L,9.0,17.0,0.529,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,22.0,14.0
275,275,1984-11-30,21.0,W,9.0,15.0,0.6,0.0,0.0,2.0,4.0,5.0,5.0,3.0,0.0,4.0,20.0,15.5
276,276,1984-12-02,21.0,W,7.0,13.0,0.5379999999999999,0.0,0.0,6.0,8.0,2.0,3.0,1.0,1.0,4.0,20.0,12.9
277,277,1984-12-04,21.0,W,7.0,13.0,0.5379999999999999,0.0,0.0,6.0,6.0,3.0,6.0,1.0,0.0,3.0,20.0,16.0
278,278,1984-12-07,21.0,W,8.0,16.0,0.5,0.0,1.0,5.0,7.0,2.0,3.0,2.0,0.0,6.0,21.0,9.3
279,279,1984-12-08,21.0,W,10.0,23.0,0.435,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,20.0,11.2
280,280,1984-12-11,21.0,L,13.0,28.0,0.464,0.0,1.0,1.0,3.0,8.0,6.0,2.0,0.0,3.0,27.0,16.2
281,281,1984-12-12,21.0,L,6.0,17.0,0.353,0.0,2.0,9.0,10.0,1.0,2.0,2.0,1.0,1.0,21.0,12.5
282,282,1984-12-14,21.0,L,12.0,25.0,0.48,0.0,0.0,10.0,10.0,8.0,8.0,1.0,0.0,0.0,34.0,29.5
283,283,1984-12-15,21.0,L,7.0,16.0,0.438,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,14.0,7.2
284,284,1984-12-18,21.0,L,8.0,20.0,0.4,0.0,1.0,2.0,4.0,3.0,8.0,3.0,0.0,1.0,18.0,14.5
285,285,1984-12-20,21.0,W,12.0,22.0,0.545,0.0,0.0,10.0,16.0,8.0,7.0,5.0,1.0,7.0,34.0,26.6
286,286,1984-12-22,21.0,W,12.0,18.0,0.667,0.0,0.0,8.0,8.0,12.0,8.0,0.0,3.0,3.0,32.0,31.7
287,287,1984-12-27,21.0,W,20.0,33.0,0.606,0.0,1.0,5.0,5.0,7.0,11.0,3.0,0.0,3.0,45.0,40.1
288,288,1984-12-29,21.0,L,7.0,18.0,0.389,0.0,0.0,7.0,9.0,4.0,5.0,0.0,0.0,3.0,21.0,10.1
289,289,1985-01-02,21.0,L,10.0,14.0,0.7140000000000001,0.0,0.0,5.0,6.0,7.0,4.0,3.0,0.0,4.0,25.0,22.3
290,290,1985-01-04,21.0,W,9.0,16.0,0.563,0.0,1.0,4.0,5.0,2.0,6.0,3.0,0.0,0.0,22.0,20.2
291,291,1985-01-05,21.0,L,16.0,25.0,0.64,0.0,0.0,10.0,11.0,7.0,4.0,2.0,1.0,3.0,42.0,35.5
292,292,1985-01-09,21.0,L,12.0,24.0,0.5,0.0,0.0,12.0,13.0,6.0,6.0,2.0,1.0,4.0,36.0,28.3
293,293,1985-01-11,21.0,W,8.0,14.0,0.5710000000000001,0.0,0.0,7.0,7.0,6.0,5.0,2.0,0.0,5.0,23.0,18.3
294,294,1985-01-12,21.0,L,10.0,21.0,0.476,0.0,1.0,4.0,6.0,12.0,3.0,1.0,0.0,3.0,24.0,15.8
295,295,1985-01-14,21.0,W,11.0,16.0,0.688,0.0,0.0,13.0,15.0,14.0,15.0,3.0,1.0,6.0,35.0,39.4
296,296,1985-01-16,21.0,L,8.0,17.0,0.471,0.0,1.0,11.0,12.0,7.0,7.0,2.0,0.0,6.0,27.0,20.1
297,297,1985-01-17,21.0,W,8.0,20.0,0.4,0.0,0.0,9.0,12.0,4.0,6.0,2.0,2.0,3.0,25.0,17.2
298,298,1985-01-19,21.0,L,15.0,27.0,0.556,2.0,4.0,6.0,8.0,12.0,7.0,3.0,2.0,2.0,38.0,34.0
299,299,1985-01-22,21.0,W,11.0,20.0,0.55,0.0,1.0,7.0,7.0,12.0,5.0,2.0,0.0,4.0,29.0,23.3
300,300,1985-01-25,21.0,W,6.0,15.0,0.4,0.0,1.0,10.0,10.0,4.0,8.0,4.0,2.0,1.0,22.0,24.7
301,301,1985-01-26,21.0,W,17.0,24.0,0.708,0.0,0.0,11.0,11.0,8.0,10.0,0.0,4.0,5.0,45.0,41.4
302,302,1985-01-29,21.0,W,11.0,17.0,0.647,0.0,0.0,4.0,6.0,7.0,7.0,3.0,0.0,1.0,26.0,25.5
303,303,1985-01-30,21.0,L,12.0,19.0,0.632,0.0,0.0,14.0,15.0,7.0,8.0,4.0,0.0,4.0,38.0,35.6
304,304,1985-02-01,21.0,L,9.0,16.0,0.563,0.0,2.0,13.0,14.0,6.0,5.0,2.0,0.0,3.0,31.0,25.3
305,305,1985-02-05,21.0,L,14.0,25.0,0.56,0.0,1.0,13.0,14.0,12.0,7.0,4.0,1.0,1.0,41.0,40.1
306,306,1985-02-07,21.0,L,8.0,17.0,0.471,0.0,0.0,7.0,8.0,4.0,7.0,4.0,0.0,7.0,23.0,15.8
307,307,1985-02-12,21.0,W,19.0,31.0,0.613,0.0,0.0,11.0,13.0,15.0,5.0,4.0,0.0,6.0,49.0,40.9
308,308,1985-02-15,21.0,L,8.0,20.0,0.4,0.0,1.0,1.0,2.0,7.0,6.0,0.0,2.0,4.0,17.0,9.5
309,309,1985-02-17,22.0,L,9.0,15.0,0.6,0.0,0.0,8.0,8.0,3.0,3.0,2.0,1.0,5.0,26.0,20.2
310,310,1985-02-19,22.0,L,6.0,13.0,0.462,0.0,2.0,4.0,5.0,6.0,8.0,0.0,0.0,3.0,16.0,12.9
311,311,1985-02-22,22.0,L,8.0,18.0,0.444,0.0,0.0,10.0,12.0,4.0,7.0,3.0,0.0,3.0,26.0,21.1
312,312,1985-02-23,22.0,W,15.0,20.0,0.75,0.0,0.0,8.0,8.0,5.0,5.0,3.0,0.0,0.0,38.0,36.8
313,313,1985-02-26,22.0,L,12.0,27.0,0.444,0.0,1.0,4.0,4.0,9.0,5.0,0.0,0.0,1.0,28.0,18.7
314,314,1985-02-27,22.0,L,8.0,17.0,0.471,0.0,1.0,8.0,9.0,6.0,2.0,4.0,1.0,4.0,24.0,18.0
315,315,1985-03-01,22.0,W,6.0,15.0,0.4,0.0,0.0,9.0,12.0,10.0,10.0,3.0,0.0,7.0,21.0,17.7
316,316,1985-03-03,22.0,L,13.0,21.0,0.619,0.0,0.0,11.0,12.0,14.0,5.0,3.0,1.0,3.0,37.0,37.1
317,317,1985-03-05,22.0,W,12.0,23.0,0.522,0.0,0.0,13.0,17.0,9.0,8.0,2.0,1.0,2.0,37.0,32.7
318,318,1985-03-06,22.0,W,13.0,28.0,0.464,0.0,0.0,7.0,7.0,7.0,3.0,5.0,2.0,5.0,33.0,24.2
319,319,1985-03-08,22.0,W,7.0,13.0,0.5379999999999999,1.0,2.0,11.0,14.0,8.0,7.0,0.0,1.0,1.0,26.0,25.1
320,320,1985-03-09,22.0,L,9.0,21.0,0.429,1.0,1.0,9.0,16.0,6.0,4.0,5.0,0.0,6.0,28.0,16.5
321,321,1985-03-11,22.0,L,6.0,14.0,0.429,0.0,0.0,9.0,10.0,4.0,4.0,0.0,0.0,4.0,21.0,12.8
322,322,1985-03-12,22.0,W,11.0,24.0,0.458,0.0,1.0,10.0,11.0,8.0,4.0,1.0,0.0,5.0,32.0,20.8
323,323,1985-03-14,22.0,L,5.0,18.0,0.278,0.0,0.0,6.0,11.0,3.0,8.0,1.0,0.0,1.0,16.0,9.1
324,324,1985-03-15,22.0,W,11.0,15.0,0.733,0.0,0.0,5.0,6.0,9.0,14.0,2.0,2.0,6.0,27.0,29.6
325,325,1985-03-17,22.0,W,11.0,25.0,0.44,0.0,3.0,10.0,13.0,11.0,16.0,1.0,1.0,3.0,32.0,31.3
326,326,1985-03-19,22.0,L,11.0,22.0,0.5,0.0,0.0,9.0,10.0,4.0,7.0,2.0,1.0,7.0,31.0,21.0
327,327,1985-03-20,22.0,L,14.0,23.0,0.609,0.0,1.0,10.0,12.0,7.0,4.0,3.0,0.0,2.0,38.0,31.8
328,328,1985-03-23,22.0,W,5.0,17.0,0.294,0.0,0.0,10.0,10.0,9.0,10.0,2.0,1.0,1.0,20.0,22.3
329,329,1985-03-24,22.0,L,9.0,24.0,0.375,0.0,0.0,8.0,11.0,9.0,6.0,4.0,2.0,3.0,26.0,21.3
330,330,1985-03-26,22.0,W,13.0,24.0,0.542,0.0,1.0,12.0,13.0,9.0,5.0,3.0,0.0,3.0,38.0,31.8
331,331,1985-03-28,22.0,L,11.0,25.0,0.44,1.0,3.0,12.0,14.0,8.0,10.0,2.0,0.0,2.0,35.0,30.5
332,332,1985-03-30,22.0,L,13.0,19.0,0.684,1.0,1.0,11.0,13.0,5.0,6.0,1.0,0.0,3.0,38.0,33.2
333,333,1985-04-02,22.0,W,12.0,19.0,0.632,0.0,0.0,7.0,8.0,8.0,9.0,3.0,0.0,7.0,31.0,28.4
334,334,1985-04-03,22.0,W,12.0,19.0,0.632,0.0,1.0,1.0,3.0,6.0,3.0,4.0,0.0,2.0,25.0,20.0
335,335,1985-04-05,22.0,L,13.0,21.0,0.619,0.0,1.0,14.0,15.0,1.0,5.0,3.0,0.0,2.0,40.0,32.5
336,336,1985-04-06,22.0,W,12.0,18.0,0.667,0.0,0.0,9.0,9.0,7.0,4.0,3.0,2.0,7.0,33.0,26.7
337,337,1985-04-08,22.0,L,6.0,20.0,0.3,0.0,1.0,10.0,14.0,8.0,5.0,3.0,0.0,5.0,22.0,12.7
338,338,1985-04-12,22.0,L,11.0,16.0,0.688,0.0,1.0,6.0,7.0,3.0,6.0,5.0,0.0,7.0,28.0,23.5
339,339,1985-04-13,22.0,L,9.0,24.0,0.375,1.0,5.0,10.0,11.0,2.0,9.0,1.0,0.0,4.0,29.0,18.9
340,340,1990-11-02,27.0,L,14.0,24.0,0.583,1.0,3.0,5.0,5.0,5.0,7.0,7.0,0.0,5.0,34.0,30.8
341,341,1990-11-03,27.0,L,11.0,22.0,0.5,0.0,0.0,6.0,9.0,10.0,1.0,1.0,0.0,2.0,28.0,19.3
342,342,1990-11-06,27.0,L,14.0,28.0,0.5,0.0,1.0,5.0,6.0,8.0,12.0,3.0,0.0,2.0,33.0,30.0
343,343,1990-11-07,27.0,W,7.0,14.0,0.5,0.0,0.0,3.0,5.0,5.0,6.0,0.0,1.0,1.0,17.0,13.4
344,344,1990-11-09,27.0,W,17.0,25.0,0.68,0.0,1.0,7.0,8.0,5.0,6.0,2.0,0.0,3.0,41.0,33.8
345,345,1990-11-10,27.0,W,8.0,15.0,0.5329999999999999,0.0,0.0,7.0,8.0,6.0,8.0,3.0,0.0,3.0,23.0,22.7
346,346,1990-11-13,27.0,W,10.0,22.0,0.455,1.0,1.0,8.0,10.0,11.0,5.0,1.0,2.0,1.0,29.0,25.8
347,347,1990-11-15,27.0,L,6.0,12.0,0.5,0.0,1.0,2.0,3.0,8.0,6.0,1.0,1.0,2.0,14.0,13.1
348,348,1990-11-17,27.0,W,13.0,20.0,0.65,0.0,0.0,7.0,8.0,4.0,3.0,7.0,1.0,1.0,33.0,34.2
349,349,1990-11-18,27.0,L,12.0,25.0,0.48,0.0,2.0,5.0,6.0,5.0,7.0,1.0,1.0,2.0,29.0,20.4
350,350,1990-11-21,27.0,L,15.0,32.0,0.469,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,34.0,22.2
351,351,1990-11-23,27.0,W,5.0,12.0,0.417,0.0,0.0,4.0,4.0,6.0,7.0,3.0,0.0,2.0,14.0,15.3
352,352,1990-11-24,27.0,W,14.0,24.0,0.583,0.0,0.0,10.0,10.0,7.0,12.0,3.0,1.0,3.0,38.0,37.2
353,353,1990-11-28,27.0,W,11.0,15.0,0.733,0.0,0.0,2.0,3.0,2.0,7.0,3.0,1.0,1.0,24.0,24.9
354,354,1990-11-30,27.0,W,15.0,19.0,0.789,0.0,0.0,7.0,9.0,5.0,3.0,2.0,2.0,1.0,37.0,33.7
355,355,1990-12-01,27.0,W,13.0,18.0,0.722,1.0,1.0,5.0,6.0,2.0,4.0,2.0,0.0,1.0,32.0,27.8
356,356,1990-12-04,27.0,W,12.0,22.0,0.545,0.0,0.0,3.0,3.0,4.0,7.0,0.0,1.0,2.0,27.0,19.6
